"","cases_19under","pop_19under","temp_mean","precip_mean","X_COORD","Y_COORD","tempxprecip","log_pop_19under"
"254",0,112,24.1559473539105,127.261541813078,1030976.45066164,1504032.93638317,3074.12310421421,4.71849887129509
"255",3,3480,24.6421909332275,113.993594578334,1084328.48077292,1523122.08601024,2809.05192276424,8.15478757276852
"256",0,1292,22.5299280340021,135.86142245206,1140038.01086983,1493715.19878055,3060.94807044207,7.16394668434255
"257",0,209,22.9134132862091,126.175312995911,996880.437838513,1493003.67914468,2891.10709319209,5.34233425196481
"258",0,427,23.7345590591431,110.764083862305,1088527.08081441,1570314.40383001,2628.93669006175,6.05678401322862
"259",1,3723,24.689167926186,90.6631590190687,1122701.02158115,1513042.47402712,2238.39795774029,8.22228507387272
"260",0,432,22.9488938649495,124.991822814941,992174.152480442,1519984.53952765,2868.42407576667,6.06842558824411
"261",0,627,22.7157229317559,125.479841444227,1158915.85349878,1505633.67601266,2850.36531176773,6.44094654063292
"262",0,496,23.6624530156453,116.003416697184,1059089.82110352,1563092.8440703,2744.92539725145,6.20657592672493
"263",0,13,23.5663387144348,111.051289079422,1063533.11553424,1569784.77928773,2617.07229312027,2.56494935746154
"264",0,138,22.9920433892144,103.054388258192,1148714.83649886,1578288.56369457,2369.4309662813,4.92725368515721
"265",0,1,23.1773014068604,130.207992553711,1009138.05418629,1535916.95806696,3017.86988899959,0
"266",0,1,23.1471458741049,134.436166328211,1002855.72208082,1538410.16847068,3111.81355275453,0
"267",0,1072,25.2493740081787,109.62603302002,1062043.49086547,1478091.87653853,2767.98870875542,6.97728134163075
"268",0,869,19.8121385881978,138.430253551852,1120443.4852475,1475865.92947598,2742.59936816866,6.76734312526539
"269",0,1587,25.0725337134467,129.504442003038,1057730.42302818,1468261.42595924,3247.00448816228,7.36960072052641
"270",0,5557,23.4870469064424,109.412430271958,1169449.23156296,1527193.29841409,2569.77488194533,8.62281367327992
"271",0,4001,23.9806901028282,96.9752357884457,1168858.99589973,1551052.90431882,2325.53307709141,8.29429960885724
"272",0,3309,24.3308309667251,113.218950608197,1024342.83022807,1494884.01230686,2754.71114947804,8.10440130792161
"273",1,1257,23.3888211250305,113.344562530518,1100420.32495326,1574442.51840995,2650.99569852111,7.13648320859025
"274",0,149,21.4886337280273,124.48826751709,1151803.3762626,1497203.34433241,2675.08278411143,5.00394630594546
"275",1,1008,24.4563146318708,117.168594360352,1064451.69396325,1520465.84994068,2865.5120086508,6.91572344863131
"276",0,788,23.1002670923869,128.782112121582,1016390.82462244,1547455.05958317,2974.90118673026,6.66949808985788
"277",0,769,22.7648805317126,132.004955894069,1029029.8848266,1535361.26739129,3005.07705052246,6.64509096950564
"278",0,2429,23.9050304412842,126.263600158691,1052282.71087657,1538266.33566826,3018.33520541965,7.79523492900217
"279",5,3772,24.6126043796539,95.5566892623901,1115087.15805007,1524452.62989577,2351.89898864473,8.23536064375335
"280",0,435,23.4635920524597,110.243455886841,1050256.25993058,1569030.79150613,2586.70747538217,6.07534603108868
"281",0,3224,24.8225316267747,120.486319908729,1027852.51026668,1481268.38320602,2990.77548652812,8.07837810362652
"282",0,2445,25.0480640411377,102.066233825684,1103688.18792225,1507473.53601866,2556.56156130346,7.80180040190897
"283",0,164,23.5142416954041,107.361665725708,1143312.18183535,1580756.81275516,2524.52815669548,5.0998664278242
"284",0,3730,23.7521130105724,118.021847600522,1057179.09518377,1549914.12766354,2803.26826192415,8.22416351263786
"285",0,1047,23.8774574279785,134.714767456055,1052422.27157551,1528821.12778673,3216.64612485197,6.95368421087054
"286",0,526,23.0704288482666,116.570825485956,1010281.84797841,1516251.8587521,2689.33893515745,6.26530121273771
"287",0,4255,25.1576006147597,114.526573181152,1043303.37527445,1484828.88763359,2881.21378786848,8.35585004100747
"288",0,3026,25.231214205424,126.161195119222,1052773.61462726,1480309.40717613,3183.20013846538,8.0149968943483
"289",0,2964,25.1777748694787,134.686627314641,1041403.25932147,1472584.36630275,3391.10958045741,7.99429498641598
"290",0,2838,25.306067276001,117.431300354004,1067055.17283359,1486582.31030231,2971.7243870667,7.95085485771999
"291",0,694,24.2998973846436,106.480665588379,1087642.30008785,1532512.84625263,2587.46924724615,6.5424719605068
"292",0,6750,25.0472595908425,121.620970292525,1066330.02712629,1468866.59022171,3046.27201460702,8.81729778386658
"293",0,6438,24.4857412065778,130.22376196725,1075852.24002855,1470057.82608992,3188.62533447709,8.76997321185875
"294",0,6553,25.1591205596924,124.273165893555,1081649.31343182,1484470.30431768,3126.60356305059,8.7876782390395
"295",3,605,24.9709116617839,117.134165445964,1092468.48865763,1519082.45361111,2924.94689792793,6.40522845803084
"296",4,2962,24.1256838578444,102.514961242676,1080840.6446045,1537124.53492511,2473.24354563997,7.99361999482774
"297",0,655,24.5105671882629,101.265293121338,1152243.15099171,1534732.89864143,2482.06977088969,6.48463523563525
"298",0,618,24.6017223993937,99.3251393636068,1145953.62061717,1536752.63748682,2443.56950590455,6.42648845745769
"299",0,837,24.1484067440033,93.9895210266113,1133474.31085225,1554925.91222169,2269.69718342466,6.72982407048948
"300",2,5103,24.4635283152262,102.948944091797,1131656.40579576,1534429.60283292,2518.49440881232,8.53758388106397
"301",1,8621,24.7003895441691,93.3619435628255,1124913.50542664,1540264.53590409,2306.07637460252,9.06195636620992
"302",0,948,24.3399836222331,96.8980547587077,1157393.8347144,1538996.56695159,2358.49706585319,6.85435450225502
"303",0,162,23.1864204406738,129.06513671875,1042747.57355584,1565818.38339146,2992.55852419399,5.08759633523238
"304",2,1844,24.7370840072632,103.335916137695,1106354.19211819,1520576.63647948,2556.22923846567,7.51969240411654
"305",3,5204,24.1162376403809,104.183658599854,1140875.00935657,1513121.35566641,2512.51786903838,8.5571828396324
"306",2,1792,23.6876172285814,103.968755281889,1091435.82777087,1555737.0095119,2462.77207884942,7.49108759353488
"307",0,1070,24.7991684807671,121.095759921604,1022853.86665864,1450753.33682333,3003.07415260238,6.97541392745595
"308",0,233,24.0455712695697,135.78467014675,1060347.50267169,1527541.57910625,3265.01996332868,5.4510384535657
"309",0,412,23.8727672576904,118.37329864502,1014832.5955055,1499712.65871177,2825.89820807763,6.02102334934953
"310",0,7715,25.1032185187707,112.781680180476,1043807.50560656,1499118.31226019,2831.1831624846,8.95092176479726
"311",0,2383,23.8316518465678,136.165514628092,1035580.17021453,1508734.21328209,3245.04913812543,7.77611547709874
"312",1,2420,23.1201870658181,128.934552626176,1013907.48370064,1556897.75071897,2980.99097596476,7.79152281915073
"313",0,740,24.2896862030029,104.950262887137,1153209.66673377,1518703.69492451,2549.20895245123,6.60665018619822
"314",0,176,22.1375491780087,142.549540163572,1027908.18952386,1512891.77293431,3155.6974556736,5.17048399503815
"315",0,867,24.9373885563442,127.244546072824,1030554.29756495,1465428.76315738,3173.14668709364,6.76503897678054
"316",0,891,23.1681770143055,121.812523251488,1039037.48726868,1551258.68985644,2822.17410124968,6.79234442747081
"317",0,1,24.2121407174625,104.627285483462,1093993.64577515,1536284.96171736,2533.25055901172,0
"318",0,7188,24.7783530099051,118.713643755232,1064446.90381074,1512258.78330509,2941.52857205925,8.88016824790345
"319",0,4,23.5363330841064,110.542789929483,1079500.57200812,1571515.51943799,2601.77192382672,1.38629436111989
"320",0,830,23.0405123574393,127.643464224679,1013945.1737378,1536008.16310096,2940.97081481508,6.72142570079064
"321",0,644,25.176066716512,124.100166320801,1079642.36853678,1489287.26044907,3124.35406682272,6.46769872610435
"322",1,2996,23.6769614012345,117.927991784137,1007457.59639243,1485190.03233122,2792.17650959812,8.00503334463711
"323",0,4414,23.7288995630601,100.688935672536,1156397.82840491,1565513.33197855,2389.23764168502,8.39253658681668
"324",2,531,24.69948387146,100.630664825439,1137786.71072483,1542997.20796163,2485.52548283023,6.27476202124194
"325",2,1945,24.4098777770996,88.390896320343,1108667.6549198,1539129.24638023,2157.61097578786,7.57301725605255
"326",1,5019,23.8522450129191,112.434569676717,1106726.75965646,1486688.89668385,2681.81690385118,8.52098598965493
"327",0,1687,24.0080458323161,111.004386901855,1111004.40845235,1487615.94141156,2664.99840832789,7.43070708254597
"328",0,6408,24.6360171391414,119.633409353403,1094504.07207685,1492202.39747596,2947.29072324435,8.7653024887482
"329",0,297,24.1101371765137,100.302299499512,1077365.2201987,1546908.60130464,2418.30220005299,5.6937321388027
"330",0,1038,23.105675485399,104.987399207221,1128307.92755694,1572313.1808023,2425.80477613809,6.94505106372583
"331",0,750,23.9113483428955,106.62434387207,1077166.84408441,1559650.58547664,2549.53182815775,6.62007320653036
"332",1,1679,24.9847750663757,115.563583374023,1096958.17876743,1515198.61877396,2887.33013646433,7.42595365707754
"333",0,457,23.0078112862327,134.754759355025,1005248.47287594,1528765.4109684,3100.41207316211,6.12468339089421
"334",0,1006,23.431709713406,92.6647042168511,1163181.27095206,1578095.25042736,2171.29244988789,6.91373735065968
"335",0,4001,24.9822519742526,125.527359008789,1034061.13063079,1456540.89528589,3135.95611242003,8.29429960885724
"336",3,7001,24.2846194300158,106.059293023471,1117400.00745973,1497282.74380124,2575.60956809153,8.8538082749772
"337",1,1884,24.6462168693542,89.2210025787354,1119694.37287484,1530035.94428296,2198.96017885673,7.54115245513631
"338",0,70,24.0108671188354,138.142913818359,1076418.40088262,1461436.1697315,3316.93114710136,4.24849524204936
"339",0,2777,23.466056060791,112.706223297119,1107549.23390829,1565968.77495261,2644.77055429023,7.9291264873068
"340",0,781,24.7418529803936,121.093755281889,1014282.2787192,1465843.91572512,2996.08389002825,6.66057514983969
"341",0,502,23.7971305847168,105.691923661665,1121410.44458176,1558166.5450067,2515.16450912657,6.21860011969173
"342",0,439,22.4092360529406,133.708053325785,1090735.88408349,1464309.88228189,2996.29532915668,6.08449941307517
"343",0,971,24.1718040963878,141.963840650476,1065036.6244563,1449823.4880025,3431.52214497411,6.87832646829133
"344",0,1100,24.1045697530111,132.781669616699,1089988.4209358,1479808.26991552,3200.645017197,7.00306545878646
"345",0,1132,23.2367644309998,115.276363372803,1013595.10394661,1508167.76999253,2678.64970015615,7.03174125876313
"346",0,788,24.0470413631863,104.652295430501,1099019.29531809,1545256.54674422,2516.57807696966,6.66949808985788
"347",0,1590,24.4576222101847,94.0244979858398,1130639.6739959,1523556.87274887,2299.61565023995,7.37148929521428
"348",0,1100,24.4188466072083,97.521312713623,1141000.07061656,1548726.15417535,2381.35797608755,7.00306545878646
"349",0,549,23.0401732704856,134.467713789506,1028693.7053599,1564102.6536586,3098.1594249963,6.30809844150953
"350",0,104,25.279317855835,121.625831604004,1076824.18608447,1503024.92161915,3074.61805659787,4.64439089914137
"351",0,3232,25.0090437340923,131.197211434717,1067955.43352289,1500208.42823235,3281.11679856179,8.08085641964099
"352",1,5656,24.88694190979,133.710083007812,1070462.1715907,1507449.00318428,3327.63506856863,8.64047220757641
"353",3,4653,25.1791377067566,121.084853172302,1087289.15193444,1506375.29676899,3048.8121922278,8.44526745184465
"354",0,1124,25.3201165745287,122.977958964176,1078501.38032448,1504190.63729106,3113.81625707054,7.02464903045364
"355",0,4903,25.2570740521587,123.474222102704,1075781.58864952,1501868.58933638,3118.59757118069,8.49760254165123
"356",0,4927,25.1996452439412,128.888147238814,1076943.6596709,1507495.78193511,3247.93558656697,8.50248556254396
"357",1,10631,24.8442375183105,119.316732788086,1076277.12230399,1513995.44652992,2964.333249296,9.27152954028861
"358",0,6406,25.1766166687012,128.924611409505,1070336.09278535,1496796.85961012,3245.88552061837,8.7649903301691
"359",2,7919,25.1765734932639,123.480408408425,1082984.20286564,1498026.53587542,3108.81357727296,8.97702021421041
"360",2,7092,24.9231510162354,128.894416809082,1069501.90087772,1503972.49774781,3212.45501528234,8.8667226671941
"361",0,10465,25.3146595954895,116.18433380127,1062190.47890669,1489780.90103669,2941.16686050786,9.2557916348801
"362",1,7226,25.0787404438186,126.125823644182,1063095.11330518,1497309.34384405,3163.07679443529,8.88544091170758
"363",0,3181,25.1496505737305,118.485054016113,1086251.70847072,1512528.78399912,2979.85770671483,8.06495089174914
"364",2,7101,24.9424510955811,121.28570098877,1058487.51549464,1502283.82112762,3025.16266550565,8.86799089818209
"365",0,5057,24.9552798271179,114.292417526245,1052957.65545471,1495565.16301371,2852.19926148524,8.52852870107998
"366",1,6549,25.0930894215902,115.647725423177,1055132.93270922,1490267.97857266,2901.95871544729,8.78706764521805
"367",2,4239,24.4610939025879,112.821032714844,1072932.01065761,1520917.9360548,2759.72587542473,8.35208267135264
"368",0,8224,24.1995710226206,126.231691800631,929953.053692932,1515376.98663931,3054.75279103492,9.01481198769495
"369",0,47,23.1010115941366,135.494667053223,998818.474524035,1542035.25763785,3130.06387454017,3.85014760171006
"370",0,1387,24.025333404541,137.62483215332,933517.359775743,1509727.77851115,3306.48247722752,7.23489842031483
"371",0,7112,24.0680417280931,135.195262322059,938983.163457407,1511474.96851967,3253.88521500781,8.86953877719374
"372",0,504,24.1949920654297,119.379688262939,943932.425255577,1550994.52146866,2888.39061029529,6.22257626807137
"373",0,1,23.7580484813408,150.765675203687,958675.887771268,1528630.39806401,3581.89822081128,0
"374",0,24,23.867936706543,147.000762939453,961617.727273181,1535655.8510048,3508.60490565239,3.17805383034795
"375",0,2166,24.4362480981009,135.386094229562,920328.205506683,1501836.56351149,3308.32818762645,7.68063742756094
"376",0,356,24.3927550315857,126.939083099365,919164.459793838,1514700.40823449,3096.39395797692,5.87493073085203
"377",0,286,24.7224872589111,140.964865112305,908155.983295993,1506881.94252652,3485.00208169308,5.65599181081985
"378",0,959,23.9903604507446,121.601300811768,959844.579500835,1556492.61665278,2917.25903775373,6.86589107488344
"379",0,585,22.9138813018799,133.640760149275,977519.124204927,1518110.01231189,3062.22851515348,6.37161184723186
"380",0,224,23.4328616460164,139.223391215007,963050.068802255,1521864.18822496,3262.40246423047,5.41164605185504
"381",0,4606,22.8247743334089,130.146654401507,984163.017868923,1483516.47808945,2970.56801696255,8.43511508038063
"382",0,2467,23.1453589225302,140.362344858598,981860.1903777,1541949.90984241,3248.73685096021,7.81075811652936
"383",0,612,22.9266868591309,130.325866699219,991673.728238236,1497453.59942401,2987.94033545782,6.41673228251233
"384",0,239,23.1074924468994,138.1494140625,976266.792441557,1524700.07596179,3192.2865419928,5.47646355193151
"385",0,358,24.3680740356445,123.267398834229,933500.984221341,1539330.8091233,3003.7891009738,5.8805329864007
"386",0,58,24.780257553377,123.331342202421,903198.856421267,1499172.81684054,3056.18242417967,4.06044301054642
"387",0,1864,23.9259321313155,137.513931274414,947420.647198626,1534229.30509499,3290.14898678202,7.53047999524554
"388",0,3081,22.7563132047653,129.580853462219,978654.262627445,1501114.41941742,2948.78248672706,8.03300949859667
"389",1,2179,22.9271594683329,134.742521921794,971147.940312119,1477285.98895026,3089.26328726631,7.68662133494462
"390",0,373,24.1923732757568,125.38762179288,954872.575340919,1547775.44607945,3033.42415057277,5.92157841964382
"391",1,2104,23.3134212493896,144.784293212891,958783.101528378,1508939.27972674,3375.41721796727,7.6515955738576
"392",0,708,23.456143951416,132.017884063721,977945.495237381,1558905.70258617,3096.63049275998,6.56244409369372
"393",0,9,22.6054938726836,153.737387843678,963114.484795943,1491331.27568913,3475.30957890266,2.19722457733622
"394",0,576,23.8398615519206,133.938390096029,950842.293123762,1523400.63443276,3193.07267637645,6.35610766069589
"395",0,334,24.6633764902751,127.014498392741,912476.937795841,1498537.64693049,3132.60639358361,5.8111409929767
"396",0,5953,24.1740145683289,149.887583596366,942343.014516737,1485168.89690619,3623.38462947016,8.69165057315339
"397",0,30,23.1821088790894,143.171875,970108.543090305,1526527.83049643,3319.02599467337,3.40119738166216
